what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1420007381241
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1420007381437
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1420007381628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1420007381964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1420007383395
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1420007386325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1420007390565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1420007390981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1420007393247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007394194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007406035
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1420007406637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1420007409832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1420007412013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1420007412400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007412881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007413628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1420007415164
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1420007417355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1420007417781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007418130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007438699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007439021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007463139
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1420007463765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007467548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1420007468842
