what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869571803
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419869573066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869583020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869591343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1419869595351
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1419869595851
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1419869596031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869599930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869605851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419869608373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419869611329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419869613807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419869614082
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1419869614262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419869615117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419869616364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869618572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869627451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869628684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869629559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869630010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419869633243
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419869635562
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1419869635564
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419869635569
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1419869635580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1419869635587
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1419869636883
