what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419412825844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419412827265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419412860000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419412863779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419412864882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419412865279
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1419412867826
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419412869946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419412877971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413056447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413056848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413062957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413063564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413071323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419413072432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419413072877
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419413074032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419413074055
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1419413076523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413077346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413077560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419413078788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413081809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413964810
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419413966827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419413970029
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1419413971522
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1419413973718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419413975378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413984778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413992666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419413993034
